BlackElo_broad,WhiteElo_broad,Opening_broad,death_position,killed_piece_id,killed_by_piece_id,counts
1500-1749,1500-1749,Other,d3,W-Q,B-Q,1
1500-1749,1500-1749,Other,d3,W-R-a,B-R-h,1
1500-1749,1500-1749,Other,d3,W-R-h,B-Q,1
1500-1749,1500-1749,Other,d4,B-B-f,W-B-c,2
1500-1749,1500-1749,Other,d4,B-B-f,W-Q,5
1500-1749,1500-1749,Other,d4,B-N-b,W-B-c,3
1500-1749,1500-1749,Other,d4,B-N-b,W-N-g,4
1500-1749,1500-1749,Other,d4,B-N-b,W-P-c,2
1500-1749,1500-1749,Other,d4,B-N-b,W-P-e,1
1500-1749,1500-1749,Other,d4,B-N-b,W-Q,4
1500-1749,1500-1749,Other,d4,B-N-b,W-R-a,2
1500-1749,1500-1749,Other,d4,B-P-c,W-N-g,2
1500-1749,1500-1749,Other,d4,B-P-c,W-P-c,2
1500-1749,1500-1749,Other,d4,B-P-c,W-P-e,1
1500-1749,1500-1749,Other,d4,B-P-c,W-Q,2
1500-1749,1500-1749,Other,d4,B-P-d,W-P-e,1
1500-1749,1500-1749,Other,d4,B-P-d,W-Q,1
1500-1749,1500-1749,Other,d4,B-P-e,W-B-c,1
1500-1749,1500-1749,Other,d4,B-P-e,W-N-g,7
1500-1749,1500-1749,Other,d4,B-P-e,W-P-c,13
1500-1749,1500-1749,Other,d4,B-P-e,W-P-e,1
1500-1749,1500-1749,Other,d4,B-P-e,W-Q,7
1500-1749,1500-1749,Other,d4,B-Q,W-N-g,1
1500-1749,1500-1749,Other,d4,B-Q,W-P-e,1
1500-1749,1500-1749,Other,d4,B-Q,W-Q,1
1500-1749,1500-1749,Other,d4,B-Q,W-R-a,1
1500-1749,1500-1749,Other,d4,W-B-c,B-B-f,2
1500-1749,1500-1749,Other,d4,W-B-c,B-P-e,1
1500-1749,1500-1749,Other,d4,W-B-c,B-R-a,1
1500-1749,1500-1749,Other,d4,W-N-b,B-B-f,1
1500-1749,1500-1749,Other,d4,W-N-g,B-B-f,5
1500-1749,1500-1749,Other,d4,W-N-g,B-N-b,7
1500-1749,1500-1749,Other,d4,W-N-g,B-P-e,1
1500-1749,1500-1749,Other,d4,W-P-c,B-B-f,1
1500-1749,1500-1749,Other,d4,W-P-c,B-Q,1
1500-1749,1500-1749,Other,d4,W-P-d,B-B-f,4
1500-1749,1500-1749,Other,d4,W-P-d,B-N-b,2
1500-1749,1500-1749,Other,d4,W-P-d,B-P-c,6
1500-1749,1500-1749,Other,d4,W-P-d,B-P-d,1
1500-1749,1500-1749,Other,d4,W-P-d,B-P-e,28
1500-1749,1500-1749,Other,d4,W-P-d,B-P-f,1
1500-1749,1500-1749,Other,d4,W-P-d,B-Q,3
1500-1749,1500-1749,Other,d4,W-P-e,B-N-b,1
1500-1749,1500-1749,Other,d4,W-P-e,B-P-c,1
1500-1749,1500-1749,Other,d4,W-Q,B-B-f,1
1500-1749,1500-1749,Other,d4,W-Q,B-Q,2
1500-1749,1500-1749,Other,d4,W-R-a,B-B-f,1
1500-1749,1500-1749,Other,d4,W-R-a,B-Q,1
1500-1749,1500-1749,Other,d5,B-B-c,W-B-f,2
1500-1749,1500-1749,Other,d5,B-B-c,W-P-c,1
1500-1749,1500-1749,Other,d5,B-B-c,W-P-e,2
1500-1749,1500-1749,Other,d5,B-B-c,W-Q,1
1500-1749,1500-1749,Other,d5,B-N-b,W-B-f,2
1500-1749,1500-1749,Other,d5,B-N-b,W-N-b,1
1500-1749,1500-1749,Other,d5,B-N-b,W-P-c,1
1500-1749,1500-1749,Other,d5,B-N-g,W-B-f,5
1500-1749,1500-1749,Other,d5,B-N-g,W-N-b,5
1500-1749,1500-1749,Other,d5,B-N-g,W-N-g,1
1500-1749,1500-1749,Other,d5,B-N-g,W-P-b,1
1500-1749,1500-1749,Other,d5,B-N-g,W-P-c,2
1500-1749,1500-1749,Other,d5,B-N-g,W-P-e,4
1500-1749,1500-1749,Other,d5,B-P-c,W-B-f,2
1500-1749,1500-1749,Other,d5,B-P-c,W-N-b,1
1500-1749,1500-1749,Other,d5,B-P-c,W-Q,2
1500-1749,1500-1749,Other,d5,B-P-c,W-R-a,2
1500-1749,1500-1749,Other,d5,B-P-d,W-B-f,4
1500-1749,1500-1749,Other,d5,B-P-d,W-N-b,1
1500-1749,1500-1749,Other,d5,B-P-d,W-N-g,1
1500-1749,1500-1749,Other,d5,B-P-d,W-P-c,11
1500-1749,1500-1749,Other,d5,B-P-d,W-P-e,14
1500-1749,1500-1749,Other,d5,B-P-d,W-Q,1
1500-1749,1500-1749,Other,d5,B-P-e,W-N-b,1
1500-1749,1500-1749,Other,d5,B-P-e,W-R-a,1
1500-1749,1500-1749,Other,d5,B-Q,W-N-b,1
1500-1749,1500-1749,Other,d5,B-R-a,W-K,1
1500-1749,1500-1749,Other,d5,B-R-a,W-N-b,1
1500-1749,1500-1749,Other,d5,W-B-f,B-N-g,2
1500-1749,1500-1749,Other,d5,W-B-f,B-P-c,1
1500-1749,1500-1749,Other,d5,W-B-f,B-P-e,1
1500-1749,1500-1749,Other,d5,W-N-b,B-B-c,5
1500-1749,1500-1749,Other,d5,W-N-b,B-N-b,1
1500-1749,1500-1749,Other,d5,W-N-b,B-N-g,11
1500-1749,1500-1749,Other,d5,W-N-b,B-P-c,1
1500-1749,1500-1749,Other,d5,W-N-b,B-Q,2
1500-1749,1500-1749,Other,d5,W-N-g,B-B-c,1
1500-1749,1500-1749,Other,d5,W-N-g,B-N-b,1
1500-1749,1500-1749,Other,d5,W-P-b,B-R-a,1
1500-1749,1500-1749,Other,d5,W-P-c,B-B-c,1
1500-1749,1500-1749,Other,d5,W-P-c,B-N-b,1
1500-1749,1500-1749,Other,d5,W-P-c,B-P-b,1
1500-1749,1500-1749,Other,d5,W-P-c,B-P-c,4
1500-1749,1500-1749,Other,d5,W-P-c,B-P-e,4
1500-1749,1500-1749,Other,d5,W-P-c,B-Q,1
1500-1749,1500-1749,Other,d5,W-P-d,B-B-c,1
1500-1749,1500-1749,Other,d5,W-P-d,B-K,1
1500-1749,1500-1749,Other,d5,W-P-d,B-P-c,3
1500-1749,1500-1749,Other,d5,W-P-d,B-Q,1
1500-1749,1500-1749,Other,d5,W-P-e,B-B-c,1
1500-1749,1500-1749,Other,d5,W-P-e,B-N-g,2
1500-1749,1500-1749,Other,d5,W-P-e,B-P-b,1
1500-1749,1500-1749,Other,d5,W-P-e,B-P-c,7
1500-1749,1500-1749,Other,d5,W-P-e,B-P-f,2
1500-1749,1500-1749,Other,d5,W-P-e,B-Q,1
1500-1749,1500-1749,Other,d5,W-Q,B-Q,1
1500-1749,1500-1749,Other,d5,W-R-h,B-R-a,1
1500-1749,1500-1749,Other,d6,B-B-f,W-N-b,2
1500-1749,1500-1749,Other,d6,B-B-f,W-P-c,1
1500-1749,1500-1749,Other,d6,B-B-f,W-Q,2
1500-1749,1500-1749,Other,d6,B-B-f,W-R-a,1
1500-1749,1500-1749,Other,d6,B-N-b,W-B-c,1
1500-1749,1500-1749,Other,d6,B-P-d,W-B-c,1
1500-1749,1500-1749,Other,d6,B-P-d,W-N-b,2
1500-1749,1500-1749,Other,d6,B-P-d,W-P-d,1
1500-1749,1500-1749,Other,d6,B-P-d,W-P-e,2
1500-1749,1500-1749,Other,d6,B-P-d,W-Q,4
1500-1749,1500-1749,Other,d6,B-P-d,W-R-a,2
1500-1749,1500-1749,Other,d6,B-P-d,W-R-h,2
1500-1749,1500-1749,Other,d6,W-B-c,B-R-h,1
1500-1749,1500-1749,Other,d6,W-N-b,B-P-c,1
1500-1749,1500-1749,Other,d6,W-N-b,B-R-h,1
1500-1749,1500-1749,Other,d6,W-P-c,B-R-a,1
1500-1749,1500-1749,Other,d6,W-P-d,B-P-c,1
1500-1749,1500-1749,Other,d6,W-P-e,B-P-c,1
1500-1749,1500-1749,Other,d6,W-P-e,B-Q,1
1500-1749,1500-1749,Other,d6,W-Q,B-K,1
1500-1749,1500-1749,Other,d7,B-B-c,W-B-f,4
1500-1749,1500-1749,Other,d7,B-B-c,W-N-b,1
1500-1749,1500-1749,Other,d7,B-B-c,W-Q,1
1500-1749,1500-1749,Other,d7,B-B-c,W-R-a,1
1500-1749,1500-1749,Other,d7,B-B-c,W-R-h,1
1500-1749,1500-1749,Other,d7,B-N-b,W-B-f,1
1500-1749,1500-1749,Other,d7,B-N-b,W-N-g,1
1500-1749,1500-1749,Other,d7,B-N-g,W-B-f,1
1500-1749,1500-1749,Other,d7,B-N-g,W-N-g,1
1500-1749,1500-1749,Other,d7,B-P-d,W-N-b,1
1500-1749,1500-1749,Other,d7,B-P-d,W-Q,1
1500-1749,1500-1749,Other,d7,B-R-a,W-B-f,1
1500-1749,1500-1749,Other,d7,W-B-f,B-B-c,1
1500-1749,1500-1749,Other,d7,W-B-f,B-K,2
1500-1749,1500-1749,Other,d7,W-B-f,B-N-b,2
1500-1749,1500-1749,Other,d7,W-N-b,B-Q,1
1500-1749,1500-1749,Other,d7,W-N-g,B-Q,1
1500-1749,1500-1749,Other,d7,W-Q,B-K,1
1500-1749,1500-1749,Other,d7,W-R-a,B-R-h,1
1500-1749,1500-1749,Other,d7,W-R-h,B-N-g,1
1500-1749,1500-1749,Other,d8,B-Q,W-Q,5
1500-1749,1500-1749,Other,d8,B-Q,W-R-h,1
1500-1749,1500-1749,Other,d8,B-R-a,W-B-c,1
1500-1749,1500-1749,Other,d8,B-R-a,W-P-e,1
1500-1749,1500-1749,Other,d8,B-R-a,W-Q,1
1500-1749,1500-1749,Other,d8,B-R-a,W-R-a,1
1500-1749,1500-1749,Other,d8,B-R-h,W-N-b,1
1500-1749,1500-1749,Other,d8,B-R-h,W-R-a,1
1500-1749,1500-1749,Other,d8,W-B-c,B-K,1
1500-1749,1500-1749,Other,d8,W-N-b,B-R-a,1
1500-1749,1500-1749,Other,d8,W-P-d,B-R-h,1
1500-1749,1500-1749,Other,d8,W-P-e,B-Q,1
1500-1749,1500-1749,Other,d8,W-Q,B-K,2
1500-1749,1500-1749,Other,d8,W-Q,B-R-a,1
1500-1749,1500-1749,Other,d8,W-Q,B-R-h,2
1500-1749,1500-1749,Other,d8,W-R-a,B-R-h,1
1500-1749,1500-1749,Other,d8,W-R-h,B-K,1
1500-1749,1500-1749,Other,e1,B-B-f,W-K,1
1500-1749,1500-1749,Other,e1,B-N-g,W-R-a,1
1500-1749,1500-1749,Other,e1,B-P-e,W-R-a,1
1500-1749,1500-1749,Other,e1,B-P-f,W-P-g,1
1500-1749,1500-1749,Other,e1,B-R-a,W-Q,1
1500-1749,1500-1749,Other,e1,B-R-a,W-R-a,2
1500-1749,1500-1749,Other,e1,B-R-h,W-R-h,1
1500-1749,1500-1749,Other,e1,W-B-c,B-R-h,1
1500-1749,1500-1749,Other,e1,W-Q,B-B-f,1
1500-1749,1500-1749,Other,e1,W-R-a,B-B-f,1
1500-1749,1500-1749,Other,e1,W-R-a,B-N-g,1
1500-1749,1500-1749,Other,e1,W-R-a,B-R-h,1
1500-1749,1500-1749,Other,e1,W-R-h,B-B-f,1
1500-1749,1500-1749,Other,e1,W-R-h,B-Q,1
1500-1749,1500-1749,Other,e1,W-R-h,B-R-a,1
1500-1749,1500-1749,Other,e1,W-R-h,B-R-h,1
1500-1749,1500-1749,Other,e2,B-B-c,W-Q,2
1500-1749,1500-1749,Other,e2,B-N-b,W-Q,3
1500-1749,1500-1749,Other,e2,B-N-g,W-Q,1
1500-1749,1500-1749,Other,e2,B-P-d,W-K,1
1500-1749,1500-1749,Other,e2,B-P-f,W-R-a,1
1500-1749,1500-1749,Other,e2,B-Q,W-K,1
1500-1749,1500-1749,Other,e2,B-Q,W-Q,3
1500-1749,1500-1749,Other,e2,B-R-h,W-N-b,1
1500-1749,1500-1749,Other,e2,W-B-f,B-B-c,2
1500-1749,1500-1749,Other,e2,W-B-f,B-N-b,1
1500-1749,1500-1749,Other,e2,W-N-g,B-N-b,2
1500-1749,1500-1749,Other,e2,W-N-g,B-N-g,1
1500-1749,1500-1749,Other,e2,W-N-g,B-Q,1
1500-1749,1500-1749,Other,e2,W-N-g,B-R-h,1
1500-1749,1500-1749,Other,e2,W-Q,B-P-d,1
1500-1749,1500-1749,Other,e2,W-Q,B-Q,1
1500-1749,1500-1749,Other,e2,W-Q,B-R-h,1
1500-1749,1500-1749,Other,e2,W-R-h,B-P-f,1
1500-1749,1500-1749,Other,e3,B-B-f,W-N-b,1
1500-1749,1500-1749,Other,e3,B-B-f,W-P-f,3
1500-1749,1500-1749,Other,e3,B-B-f,W-Q,2
1500-1749,1500-1749,Other,e3,B-B-f,W-R-h,2
1500-1749,1500-1749,Other,e3,B-N-b,W-P-f,1
1500-1749,1500-1749,Other,e3,B-P-c,W-Q,1
1500-1749,1500-1749,Other,e3,B-Q,W-B-c,1
1500-1749,1500-1749,Other,e3,B-Q,W-Q,1
1500-1749,1500-1749,Other,e3,B-R-h,W-R-a,1
1500-1749,1500-1749,Other,e3,W-B-c,B-B-f,7
1500-1749,1500-1749,Other,e3,W-B-c,B-N-b,2
1500-1749,1500-1749,Other,e3,W-B-c,B-N-g,1
1500-1749,1500-1749,Other,e3,W-B-c,B-P-c,1
1500-1749,1500-1749,Other,e3,W-N-b,B-B-f,2
1500-1749,1500-1749,Other,e3,W-P-e,B-N-b,2
1500-1749,1500-1749,Other,e3,W-P-e,B-Q,3
1500-1749,1500-1749,Other,e3,W-P-e,B-R-a,1
1500-1749,1500-1749,Other,e3,W-P-e,B-R-h,1
1500-1749,1500-1749,Other,e3,W-P-f,B-N-g,1
1500-1749,1500-1749,Other,e3,W-Q,B-R-h,1
1500-1749,1500-1749,Other,e3,W-R-h,B-R-h,1
1500-1749,1500-1749,Other,e4,B-B-c,W-R-a,1
1500-1749,1500-1749,Other,e4,B-N-b,W-B-f,2
1500-1749,1500-1749,Other,e4,B-N-b,W-K,1
1500-1749,1500-1749,Other,e4,B-N-b,W-N-g,1
1500-1749,1500-1749,Other,e4,B-N-b,W-Q,1
1500-1749,1500-1749,Other,e4,B-N-g,W-B-f,2
1500-1749,1500-1749,Other,e4,B-N-g,W-N-b,3
1500-1749,1500-1749,Other,e4,B-N-g,W-N-g,1
1500-1749,1500-1749,Other,e4,B-N-g,W-P-d,1
1500-1749,1500-1749,Other,e4,B-N-g,W-P-f,1
1500-1749,1500-1749,Other,e4,B-N-g,W-Q,1
1500-1749,1500-1749,Other,e4,B-P-c,W-R-h,2
1500-1749,1500-1749,Other,e4,B-P-d,W-B-f,2
1500-1749,1500-1749,Other,e4,B-P-d,W-N-b,2
1500-1749,1500-1749,Other,e4,B-P-d,W-N-g,2
1500-1749,1500-1749,Other,e4,B-P-d,W-P-c,1
1500-1749,1500-1749,Other,e4,B-P-d,W-P-d,4
1500-1749,1500-1749,Other,e4,B-P-d,W-P-f,1
1500-1749,1500-1749,Other,e4,B-P-d,W-Q,1
1500-1749,1500-1749,Other,e4,B-P-e,W-B-f,1
1500-1749,1500-1749,Other,e4,B-P-e,W-K,1
1500-1749,1500-1749,Other,e4,B-P-e,W-N-b,1
1500-1749,1500-1749,Other,e4,B-P-e,W-P-d,1
1500-1749,1500-1749,Other,e4,B-P-e,W-Q,1
1500-1749,1500-1749,Other,e4,B-P-f,W-B-f,4
1500-1749,1500-1749,Other,e4,B-P-f,W-N-b,1
1500-1749,1500-1749,Other,e4,B-P-f,W-N-g,1
1500-1749,1500-1749,Other,e4,B-P-f,W-P-f,1
1500-1749,1500-1749,Other,e4,B-P-f,W-R-h,1
1500-1749,1500-1749,Other,e4,B-Q,W-K,1
1500-1749,1500-1749,Other,e4,B-Q,W-Q,1
1500-1749,1500-1749,Other,e4,B-Q,W-R-a,1
1500-1749,1500-1749,Other,e4,B-Q,W-R-h,1
1500-1749,1500-1749,Other,e4,B-R-h,W-N-b,1
1500-1749,1500-1749,Other,e4,B-R-h,W-Q,1
1500-1749,1500-1749,Other,e4,W-B-f,B-N-b,1
1500-1749,1500-1749,Other,e4,W-B-f,B-N-g,1
1500-1749,1500-1749,Other,e4,W-B-f,B-P-d,1
1500-1749,1500-1749,Other,e4,W-B-f,B-P-e,1
1500-1749,1500-1749,Other,e4,W-B-f,B-Q,1
1500-1749,1500-1749,Other,e4,W-B-f,B-R-h,1
1500-1749,1500-1749,Other,e4,W-N-b,B-B-c,1
1500-1749,1500-1749,Other,e4,W-N-b,B-P-c,1
1500-1749,1500-1749,Other,e4,W-N-b,B-P-d,3
1500-1749,1500-1749,Other,e4,W-N-b,B-P-f,1
1500-1749,1500-1749,Other,e4,W-N-b,B-Q,1
1500-1749,1500-1749,Other,e4,W-N-b,B-R-h,1
1500-1749,1500-1749,Other,e4,W-N-g,B-N-b,1
1500-1749,1500-1749,Other,e4,W-N-g,B-P-f,3
1500-1749,1500-1749,Other,e4,W-P-c,B-P-h,1
1500-1749,1500-1749,Other,e4,W-P-d,B-N-g,1
1500-1749,1500-1749,Other,e4,W-P-d,B-P-d,1
1500-1749,1500-1749,Other,e4,W-P-d,B-Q,1
1500-1749,1500-1749,Other,e4,W-P-d,B-R-h,1
1500-1749,1500-1749,Other,e4,W-P-e,B-K,1
1500-1749,1500-1749,Other,e4,W-P-e,B-N-b,1
1500-1749,1500-1749,Other,e4,W-P-e,B-N-g,5
1500-1749,1500-1749,Other,e4,W-P-e,B-P-d,12
1500-1749,1500-1749,Other,e4,W-P-e,B-P-f,6
1500-1749,1500-1749,Other,e4,W-P-e,B-P-h,1
1500-1749,1500-1749,Other,e4,W-P-e,B-Q,2
1500-1749,1500-1749,Other,e4,W-P-e,B-R-a,1
1500-1749,1500-1749,Other,e4,W-P-f,B-K,1
1500-1749,1500-1749,Other,e4,W-P-f,B-P-f,1
1500-1749,1500-1749,Other,e4,W-P-f,B-Q,1
1500-1749,1500-1749,Other,e4,W-Q,B-N-g,1
1500-1749,1500-1749,Other,e4,W-Q,B-Q,2
1500-1749,1500-1749,Other,e4,W-R-a,B-Q,1
1500-1749,1500-1749,Other,e4,W-R-h,B-K,1
1500-1749,1500-1749,Other,e4,W-R-h,B-R-h,1
1500-1749,1500-1749,Other,e5,B-B-f,W-P-d,5
1500-1749,1500-1749,Other,e5,B-B-f,W-Q,1
1500-1749,1500-1749,Other,e5,B-N-b,W-B-c,3
1500-1749,1500-1749,Other,e5,B-N-b,W-N-b,1
1500-1749,1500-1749,Other,e5,B-N-b,W-N-g,4
1500-1749,1500-1749,Other,e5,B-N-b,W-P-f,2
1500-1749,1500-1749,Other,e5,B-N-b,W-R-h,2
1500-1749,1500-1749,Other,e5,B-N-g,W-B-c,4
1500-1749,1500-1749,Other,e5,B-N-g,W-N-g,1
1500-1749,1500-1749,Other,e5,B-N-g,W-P-f,1
1500-1749,1500-1749,Other,e5,B-P-d,W-B-c,1
1500-1749,1500-1749,Other,e5,B-P-d,W-K,1
1500-1749,1500-1749,Other,e5,B-P-d,W-N-g,1
1500-1749,1500-1749,Other,e5,B-P-d,W-P-c,3
1500-1749,1500-1749,Other,e5,B-P-d,W-P-d,1
1500-1749,1500-1749,Other,e5,B-P-d,W-R-a,1
1500-1749,1500-1749,Other,e5,B-P-e,W-B-c,2
1500-1749,1500-1749,Other,e5,B-P-e,W-N-g,9
1500-1749,1500-1749,Other,e5,B-P-e,W-P-d,8
1500-1749,1500-1749,Other,e5,B-P-e,W-P-e,1
1500-1749,1500-1749,Other,e5,B-P-e,W-P-f,4
1500-1749,1500-1749,Other,e5,B-P-e,W-P-g,1
1500-1749,1500-1749,Other,e5,B-P-e,W-Q,1
1500-1749,1500-1749,Other,e5,B-P-e,W-R-h,3
1500-1749,1500-1749,Other,e5,B-P-f,W-R-h,1
1500-1749,1500-1749,Other,e5,B-Q,W-Q,2
1500-1749,1500-1749,Other,e5,B-R-a,W-N-g,1
1500-1749,1500-1749,Other,e5,W-B-c,B-B-f,1
1500-1749,1500-1749,Other,e5,W-B-c,B-N-b,2
1500-1749,1500-1749,Other,e5,W-B-c,B-Q,1
1500-1749,1500-1749,Other,e5,W-N-b,B-R-h,1
1500-1749,1500-1749,Other,e5,W-N-g,B-B-f,5
1500-1749,1500-1749,Other,e5,W-N-g,B-N-b,6
1500-1749,1500-1749,Other,e5,W-N-g,B-N-g,1
1500-1749,1500-1749,Other,e5,W-N-g,B-P-f,1
1500-1749,1500-1749,Other,e5,W-N-g,B-Q,2
1500-1749,1500-1749,Other,e5,W-N-g,B-R-h,2
1500-1749,1500-1749,Other,e5,W-P-c,B-N-b,1
1500-1749,1500-1749,Other,e5,W-P-d,B-N-b,5
1500-1749,1500-1749,Other,e5,W-P-d,B-N-g,2
1500-1749,1500-1749,Other,e5,W-P-d,B-P-d,2
1500-1749,1500-1749,Other,e5,W-P-d,B-Q,2
1500-1749,1500-1749,Other,e5,W-P-e,B-B-f,2
1500-1749,1500-1749,Other,e5,W-P-e,B-N-b,4
1500-1749,1500-1749,Other,e5,W-P-e,B-N-g,1
1500-1749,1500-1749,Other,e5,W-P-e,B-P-d,9
1500-1749,1500-1749,Other,e5,W-P-e,B-P-f,1
1500-1749,1500-1749,Other,e5,W-P-e,B-R-h,1
1500-1749,1500-1749,Other,e5,W-P-f,B-P-d,1
1500-1749,1500-1749,Other,e5,W-P-f,B-P-f,1
1500-1749,1500-1749,Other,e5,W-P-f,B-Q,3
1500-1749,1500-1749,Other,e5,W-P-g,B-P-f,1
1500-1749,1500-1749,Other,e5,W-Q,B-B-f,1
1500-1749,1500-1749,Other,e5,W-Q,B-N-b,1
1500-1749,1500-1749,Other,e5,W-R-h,B-B-f,1
1500-1749,1500-1749,Other,e5,W-R-h,B-Q,1
1500-1749,1500-1749,Other,e6,B-B-c,W-B-f,9
1500-1749,1500-1749,Other,e6,B-B-c,W-N-g,1
1500-1749,1500-1749,Other,e6,B-B-c,W-P-f,1
1500-1749,1500-1749,Other,e6,B-N-b,W-P-d,1
1500-1749,1500-1749,Other,e6,B-P-e,W-B-f,3
1500-1749,1500-1749,Other,e6,B-P-e,W-N-g,2
1500-1749,1500-1749,Other,e6,B-P-e,W-P-d,2
1500-1749,1500-1749,Other,e6,B-P-e,W-Q,1
1500-1749,1500-1749,Other,e6,B-P-e,W-R-h,2
1500-1749,1500-1749,Other,e6,B-P-f,W-B-f,2
1500-1749,1500-1749,Other,e6,B-P-f,W-Q,1
1500-1749,1500-1749,Other,e6,B-P-f,W-R-a,1
1500-1749,1500-1749,Other,e6,B-Q,W-N-b,2
1500-1749,1500-1749,Other,e6,B-Q,W-Q,3
1500-1749,1500-1749,Other,e6,W-B-f,B-B-c,1
1500-1749,1500-1749,Other,e6,W-B-f,B-N-b,1
1500-1749,1500-1749,Other,e6,W-B-f,B-P-f,6
1500-1749,1500-1749,Other,e6,W-B-f,B-Q,1
1500-1749,1500-1749,Other,e6,W-N-b,B-B-c,1
1500-1749,1500-1749,Other,e6,W-N-g,B-P-f,1
1500-1749,1500-1749,Other,e6,W-N-g,B-R-a,1
1500-1749,1500-1749,Other,e6,W-P-c,B-P-f,2
1500-1749,1500-1749,Other,e6,W-P-d,B-P-f,1
1500-1749,1500-1749,Other,e6,W-Q,B-P-f,1
1500-1749,1500-1749,Other,e6,W-R-h,B-B-c,2
1500-1749,1500-1749,Other,e6,W-R-h,B-Q,1
1500-1749,1500-1749,Other,e7,B-B-f,W-B-c,3
1500-1749,1500-1749,Other,e7,B-B-f,W-N-g,1
1500-1749,1500-1749,Other,e7,B-B-f,W-Q,2
1500-1749,1500-1749,Other,e7,B-B-f,W-R-h,2
1500-1749,1500-1749,Other,e7,B-N-b,W-N-b,1
1500-1749,1500-1749,Other,e7,B-N-g,W-B-c,2
1500-1749,1500-1749,Other,e7,B-P-e,W-N-b,1
1500-1749,1500-1749,Other,e7,B-P-e,W-R-h,1
1500-1749,1500-1749,Other,e7,B-Q,W-Q,1
1500-1749,1500-1749,Other,e7,W-B-c,B-N-b,2
1500-1749,1500-1749,Other,e7,W-B-c,B-N-g,2
1500-1749,1500-1749,Other,e7,W-B-c,B-Q,1
1500-1749,1500-1749,Other,e7,W-N-b,B-B-f,1
1500-1749,1500-1749,Other,e7,W-N-b,B-Q,1
1500-1749,1500-1749,Other,e7,W-Q,B-B-f,1
1500-1749,1500-1749,Other,e7,W-Q,B-R-a,1
1500-1749,1500-1749,Other,e7,W-R-h,B-B-f,1
1500-1749,1500-1749,Other,e7,W-R-h,B-Q,1
1500-1749,1500-1749,Other,e8,B-Q,W-R-h,1
1500-1749,1500-1749,Other,e8,B-R-a,W-Q,2
1500-1749,1500-1749,Other,e8,B-R-a,W-R-a,3
1500-1749,1500-1749,Other,e8,B-R-h,W-B-f,1
1500-1749,1500-1749,Other,e8,B-R-h,W-Q,1
1500-1749,1500-1749,Other,e8,B-R-h,W-R-a,1
1500-1749,1500-1749,Other,e8,B-R-h,W-R-h,2
1500-1749,1500-1749,Other,e8,W-B-f,B-R-a,1
1500-1749,1500-1749,Other,e8,W-P-d,B-R-h,1
1500-1749,1500-1749,Other,e8,W-R-a,B-B-c,1
1500-1749,1500-1749,Other,e8,W-R-a,B-R-a,1
1500-1749,1500-1749,Other,e8,W-R-a,B-R-h,2
1500-1749,1500-1749,Other,e8,W-R-h,B-K,1
1500-1749,1500-1749,Other,e8,W-R-h,B-N-g,1
1500-1749,1500-1749,Other,e8,W-R-h,B-R-a,1
1500-1749,1500-1749,Other,f1,B-B-c,W-K,2
1500-1749,1500-1749,Other,f1,B-B-c,W-R-a,2
1500-1749,1500-1749,Other,f1,B-R-a,W-K,2
1500-1749,1500-1749,Other,f1,B-R-h,W-K,1
1500-1749,1500-1749,Other,f1,B-R-h,W-N-b,1
1500-1749,1500-1749,Other,f1,B-R-h,W-Q,1
1500-1749,1500-1749,Other,f1,W-B-f,B-B-c,1
1500-1749,1500-1749,Other,f1,W-B-f,B-N-b,1
1500-1749,1500-1749,Other,f1,W-N-b,B-Q,1
1500-1749,1500-1749,Other,f1,W-Q,B-B-c,1
1500-1749,1500-1749,Other,f1,W-R-h,B-B-c,3
1500-1749,1500-1749,Other,f1,W-R-h,B-N-g,1
1500-1749,1500-1749,Other,f1,W-R-h,B-R-a,3
1500-1749,1500-1749,Other,f1,W-R-h,B-R-h,2
1500-1749,1500-1749,Other,f2,B-B-f,W-K,3
1500-1749,1500-1749,Other,f2,B-B-f,W-R-h,1
1500-1749,1500-1749,Other,f2,B-N-g,W-R-h,2
1500-1749,1500-1749,Other,f2,B-P-f,W-K,1
1500-1749,1500-1749,Other,f2,B-P-f,W-R-a,1
1500-1749,1500-1749,Other,f2,B-R-a,W-K,1
1500-1749,1500-1749,Other,f2,B-R-h,W-B-c,1
1500-1749,1500-1749,Other,f2,B-R-h,W-R-h,1
1500-1749,1500-1749,Other,f2,W-P-f,B-B-f,6
1500-1749,1500-1749,Other,f2,W-P-f,B-N-g,3
1500-1749,1500-1749,Other,f2,W-P-f,B-Q,3
1500-1749,1500-1749,Other,f2,W-P-f,B-R-a,1
1500-1749,1500-1749,Other,f2,W-P-f,B-R-h,2
1500-1749,1500-1749,Other,f2,W-R-a,B-R-a,1
1500-1749,1500-1749,Other,f2,W-R-h,B-B-f,1
1500-1749,1500-1749,Other,f2,W-R-h,B-P-f,1
1500-1749,1500-1749,Other,f2,W-R-h,B-R-h,1
1500-1749,1500-1749,Other,f3,B-B-c,W-B-f,5
1500-1749,1500-1749,Other,f3,B-B-c,W-N-g,2
1500-1749,1500-1749,Other,f3,B-B-c,W-P-e,2
1500-1749,1500-1749,Other,f3,B-B-c,W-P-g,7
1500-1749,1500-1749,Other,f3,B-B-c,W-Q,3
1500-1749,1500-1749,Other,f3,B-B-c,W-R-h,1
1500-1749,1500-1749,Other,f3,B-N-b,W-B-f,2
1500-1749,1500-1749,Other,f3,B-N-b,W-N-b,1
