BlackElo_broad,WhiteElo_broad,Opening_broad,killed_piece_id,killed_by_piece_id,counts,total_matches,link,team,killed_piece,killer_piece
1500-1749,1500-1749,Other,W-B-f,B-N-b,13,984,link,W,Bishop,Knight
1500-1749,1500-1749,Other,W-B-f,B-N-g,7,984,link,W,Bishop,Knight
1500-1749,1500-1749,Other,W-B-f,B-P-b,8,984,link,W,Bishop,Pawn
1500-1749,1500-1749,Other,W-B-f,B-P-c,1,984,link,W,Bishop,Pawn
1500-1749,1500-1749,Other,W-B-f,B-P-d,6,984,link,W,Bishop,Pawn
1500-1749,1500-1749,Other,W-B-f,B-P-e,2,984,link,W,Bishop,Pawn
1500-1749,1500-1749,Other,W-B-f,B-P-f,8,984,link,W,Bishop,Pawn
1500-1749,1500-1749,Other,W-B-f,B-P-g,1,984,link,W,Bishop,Pawn
1500-1749,1500-1749,Other,W-B-f,B-P-h,2,984,link,W,Bishop,Pawn
1500-1749,1500-1749,Other,W-B-f,B-Q,7,984,link,W,Bishop,Queen
1500-1749,1500-1749,Other,W-B-f,B-R-a,4,984,link,W,Bishop,Rook
1500-1749,1500-1749,Other,W-B-f,B-R-h,5,984,link,W,Bishop,Rook
1500-1749,1500-1749,Other,W-K,B-P-e,1,984,link,W,King,Pawn
1500-1749,1500-1749,Other,W-N-b,B-B-c,11,984,link,W,Knight,Bishop
1500-1749,1500-1749,Other,W-N-b,B-B-f,17,984,link,W,Knight,Bishop
1500-1749,1500-1749,Other,W-N-b,B-K,2,984,link,W,Knight,King
1500-1749,1500-1749,Other,W-N-b,B-N-b,3,984,link,W,Knight,Knight
1500-1749,1500-1749,Other,W-N-b,B-N-g,14,984,link,W,Knight,Knight
1500-1749,1500-1749,Other,W-N-b,B-P-a,3,984,link,W,Knight,Pawn
1500-1749,1500-1749,Other,W-N-b,B-P-b,2,984,link,W,Knight,Pawn
1500-1749,1500-1749,Other,W-N-b,B-P-c,6,984,link,W,Knight,Pawn
1500-1749,1500-1749,Other,W-N-b,B-P-d,4,984,link,W,Knight,Pawn
1500-1749,1500-1749,Other,W-N-b,B-P-e,1,984,link,W,Knight,Pawn
1500-1749,1500-1749,Other,W-N-b,B-P-f,1,984,link,W,Knight,Pawn
1500-1749,1500-1749,Other,W-N-b,B-P-g,4,984,link,W,Knight,Pawn
1500-1749,1500-1749,Other,W-N-b,B-P-h,1,984,link,W,Knight,Pawn
1500-1749,1500-1749,Other,W-N-b,B-Q,12,984,link,W,Knight,Queen
1500-1749,1500-1749,Other,W-N-b,B-R-a,8,984,link,W,Knight,Rook
1500-1749,1500-1749,Other,W-N-b,B-R-h,8,984,link,W,Knight,Rook
1500-1749,1500-1749,Other,W-N-g,B-B-c,23,984,link,W,Knight,Bishop
1500-1749,1500-1749,Other,W-N-g,B-B-f,16,984,link,W,Knight,Bishop
1500-1749,1500-1749,Other,W-N-g,B-K,2,984,link,W,Knight,King
1500-1749,1500-1749,Other,W-N-g,B-N-b,18,984,link,W,Knight,Knight
1500-1749,1500-1749,Other,W-N-g,B-N-g,3,984,link,W,Knight,Knight
1500-1749,1500-1749,Other,W-N-g,B-P-a,1,984,link,W,Knight,Pawn
1500-1749,1500-1749,Other,W-N-g,B-P-b,4,984,link,W,Knight,Pawn
1500-1749,1500-1749,Other,W-N-g,B-P-d,3,984,link,W,Knight,Pawn
1500-1749,1500-1749,Other,W-N-g,B-P-e,2,984,link,W,Knight,Pawn
1500-1749,1500-1749,Other,W-N-g,B-P-f,6,984,link,W,Knight,Pawn
1500-1749,1500-1749,Other,W-N-g,B-P-g,2,984,link,W,Knight,Pawn
1500-1749,1500-1749,Other,W-N-g,B-P-h,1,984,link,W,Knight,Pawn
1500-1749,1500-1749,Other,W-N-g,B-Q,13,984,link,W,Knight,Queen
1500-1749,1500-1749,Other,W-N-g,B-R-a,4,984,link,W,Knight,Rook
1500-1749,1500-1749,Other,W-N-g,B-R-h,7,984,link,W,Knight,Rook
1500-1749,1500-1749,Other,W-P-a,B-B-c,3,984,link,W,Pawn,Bishop
1500-1749,1500-1749,Other,W-P-a,B-B-f,2,984,link,W,Pawn,Bishop
1500-1749,1500-1749,Other,W-P-a,B-K,4,984,link,W,Pawn,King
1500-1749,1500-1749,Other,W-P-a,B-N-b,2,984,link,W,Pawn,Knight
1500-1749,1500-1749,Other,W-P-a,B-P-a,2,984,link,W,Pawn,Pawn
1500-1749,1500-1749,Other,W-P-a,B-P-b,8,984,link,W,Pawn,Pawn
1500-1749,1500-1749,Other,W-P-a,B-P-c,2,984,link,W,Pawn,Pawn
1500-1749,1500-1749,Other,W-P-a,B-P-d,1,984,link,W,Pawn,Pawn
1500-1749,1500-1749,Other,W-P-a,B-Q,5,984,link,W,Pawn,Queen
1500-1749,1500-1749,Other,W-P-a,B-R-a,7,984,link,W,Pawn,Rook
1500-1749,1500-1749,Other,W-P-a,B-R-h,5,984,link,W,Pawn,Rook
1500-1749,1500-1749,Other,W-P-b,B-B-f,7,984,link,W,Pawn,Bishop
1500-1749,1500-1749,Other,W-P-b,B-K,5,984,link,W,Pawn,King
1500-1749,1500-1749,Other,W-P-b,B-N-b,8,984,link,W,Pawn,Knight
1500-1749,1500-1749,Other,W-P-b,B-P-a,5,984,link,W,Pawn,Pawn
1500-1749,1500-1749,Other,W-P-b,B-P-b,6,984,link,W,Pawn,Pawn
1500-1749,1500-1749,Other,W-P-b,B-P-c,7,984,link,W,Pawn,Pawn
1500-1749,1500-1749,Other,W-P-b,B-P-d,1,984,link,W,Pawn,Pawn
1500-1749,1500-1749,Other,W-P-b,B-Q,13,984,link,W,Pawn,Queen
1500-1749,1500-1749,Other,W-P-b,B-R-a,7,984,link,W,Pawn,Rook
1500-1749,1500-1749,Other,W-P-b,B-R-h,4,984,link,W,Pawn,Rook
1500-1749,1500-1749,Other,W-P-c,B-B-c,3,984,link,W,Pawn,Bishop
1500-1749,1500-1749,Other,W-P-c,B-B-f,5,984,link,W,Pawn,Bishop
1500-1749,1500-1749,Other,W-P-c,B-K,2,984,link,W,Pawn,King
1500-1749,1500-1749,Other,W-P-c,B-N-b,10,984,link,W,Pawn,Knight
1500-1749,1500-1749,Other,W-P-c,B-N-g,1,984,link,W,Pawn,Knight
1500-1749,1500-1749,Other,W-P-c,B-P-a,2,984,link,W,Pawn,Pawn
1500-1749,1500-1749,Other,W-P-c,B-P-b,7,984,link,W,Pawn,Pawn
1500-1749,1500-1749,Other,W-P-c,B-P-c,8,984,link,W,Pawn,Pawn
1500-1749,1500-1749,Other,W-P-c,B-P-d,11,984,link,W,Pawn,Pawn
1500-1749,1500-1749,Other,W-P-c,B-P-e,5,984,link,W,Pawn,Pawn
1500-1749,1500-1749,Other,W-P-c,B-P-f,3,984,link,W,Pawn,Pawn
1500-1749,1500-1749,Other,W-P-c,B-P-h,2,984,link,W,Pawn,Pawn
1500-1749,1500-1749,Other,W-P-c,B-Q,8,984,link,W,Pawn,Queen
1500-1749,1500-1749,Other,W-P-c,B-R-a,7,984,link,W,Pawn,Rook
1500-1749,1500-1749,Other,W-P-c,B-R-h,1,984,link,W,Pawn,Rook
1500-1749,1500-1749,Other,W-P-d,B-B-c,4,984,link,W,Pawn,Bishop
1500-1749,1500-1749,Other,W-P-d,B-B-f,8,984,link,W,Pawn,Bishop
1500-1749,1500-1749,Other,W-P-d,B-K,3,984,link,W,Pawn,King
1500-1749,1500-1749,Other,W-P-d,B-N-b,9,984,link,W,Pawn,Knight
1500-1749,1500-1749,Other,W-P-d,B-N-g,5,984,link,W,Pawn,Knight
1500-1749,1500-1749,Other,W-P-d,B-P-b,3,984,link,W,Pawn,Pawn
1500-1749,1500-1749,Other,W-P-d,B-P-c,12,984,link,W,Pawn,Pawn
1500-1749,1500-1749,Other,W-P-d,B-P-d,4,984,link,W,Pawn,Pawn
1500-1749,1500-1749,Other,W-P-d,B-P-e,29,984,link,W,Pawn,Pawn
1500-1749,1500-1749,Other,W-P-d,B-P-f,2,984,link,W,Pawn,Pawn
1500-1749,1500-1749,Other,W-P-d,B-Q,13,984,link,W,Pawn,Queen
1500-1749,1500-1749,Other,W-P-d,B-R-a,2,984,link,W,Pawn,Rook
1500-1749,1500-1749,Other,W-P-d,B-R-h,5,984,link,W,Pawn,Rook
1500-1749,1500-1749,Other,W-P-e,B-B-c,3,984,link,W,Pawn,Bishop
1500-1749,1500-1749,Other,W-P-e,B-B-f,5,984,link,W,Pawn,Bishop
1500-1749,1500-1749,Other,W-P-e,B-K,5,984,link,W,Pawn,King
1500-1749,1500-1749,Other,W-P-e,B-N-b,8,984,link,W,Pawn,Knight
1500-1749,1500-1749,Other,W-P-e,B-N-g,8,984,link,W,Pawn,Knight
1500-1749,1500-1749,Other,W-P-e,B-P-b,1,984,link,W,Pawn,Pawn
1500-1749,1500-1749,Other,W-P-e,B-P-c,9,984,link,W,Pawn,Pawn
1500-1749,1500-1749,Other,W-P-e,B-P-d,22,984,link,W,Pawn,Pawn
1500-1749,1500-1749,Other,W-P-e,B-P-e,2,984,link,W,Pawn,Pawn
1500-1749,1500-1749,Other,W-P-e,B-P-f,10,984,link,W,Pawn,Pawn
1500-1749,1500-1749,Other,W-P-e,B-P-g,3,984,link,W,Pawn,Pawn
1500-1749,1500-1749,Other,W-P-e,B-P-h,1,984,link,W,Pawn,Pawn
1500-1749,1500-1749,Other,W-P-e,B-Q,12,984,link,W,Pawn,Queen
1500-1749,1500-1749,Other,W-P-e,B-R-a,2,984,link,W,Pawn,Rook
1500-1749,1500-1749,Other,W-P-e,B-R-h,3,984,link,W,Pawn,Rook
1500-1749,1500-1749,Other,W-P-f,B-B-c,3,984,link,W,Pawn,Bishop
1500-1749,1500-1749,Other,W-P-f,B-B-f,7,984,link,W,Pawn,Bishop
1500-1749,1500-1749,Other,W-P-f,B-K,4,984,link,W,Pawn,King
1500-1749,1500-1749,Other,W-P-f,B-N-b,2,984,link,W,Pawn,Knight
1500-1749,1500-1749,Other,W-P-f,B-N-g,7,984,link,W,Pawn,Knight
1500-1749,1500-1749,Other,W-P-f,B-P-c,1,984,link,W,Pawn,Pawn
1500-1749,1500-1749,Other,W-P-f,B-P-d,3,984,link,W,Pawn,Pawn
1500-1749,1500-1749,Other,W-P-f,B-P-e,7,984,link,W,Pawn,Pawn
1500-1749,1500-1749,Other,W-P-f,B-P-f,8,984,link,W,Pawn,Pawn
1500-1749,1500-1749,Other,W-P-f,B-P-h,5,984,link,W,Pawn,Pawn
1500-1749,1500-1749,Other,W-P-f,B-Q,10,984,link,W,Pawn,Queen
1500-1749,1500-1749,Other,W-P-f,B-R-a,3,984,link,W,Pawn,Rook
1500-1749,1500-1749,Other,W-P-f,B-R-h,4,984,link,W,Pawn,Rook
1500-1749,1500-1749,Other,W-P-g,B-B-c,4,984,link,W,Pawn,Bishop
1500-1749,1500-1749,Other,W-P-g,B-B-f,2,984,link,W,Pawn,Bishop
1500-1749,1500-1749,Other,W-P-g,B-K,4,984,link,W,Pawn,King
1500-1749,1500-1749,Other,W-P-g,B-N-b,1,984,link,W,Pawn,Knight
1500-1749,1500-1749,Other,W-P-g,B-N-g,4,984,link,W,Pawn,Knight
1500-1749,1500-1749,Other,W-P-g,B-P-d,1,984,link,W,Pawn,Pawn
1500-1749,1500-1749,Other,W-P-g,B-P-e,1,984,link,W,Pawn,Pawn
1500-1749,1500-1749,Other,W-P-g,B-P-f,5,984,link,W,Pawn,Pawn
1500-1749,1500-1749,Other,W-P-g,B-P-g,5,984,link,W,Pawn,Pawn
1500-1749,1500-1749,Other,W-P-g,B-P-h,5,984,link,W,Pawn,Pawn
1500-1749,1500-1749,Other,W-P-g,B-Q,8,984,link,W,Pawn,Queen
1500-1749,1500-1749,Other,W-P-g,B-R-a,2,984,link,W,Pawn,Rook
1500-1749,1500-1749,Other,W-P-g,B-R-h,9,984,link,W,Pawn,Rook
1500-1749,1500-1749,Other,W-P-h,B-B-c,2,984,link,W,Pawn,Bishop
1500-1749,1500-1749,Other,W-P-h,B-B-f,2,984,link,W,Pawn,Bishop
1500-1749,1500-1749,Other,W-P-h,B-K,4,984,link,W,Pawn,King
1500-1749,1500-1749,Other,W-P-h,B-N-b,4,984,link,W,Pawn,Knight
1500-1749,1500-1749,Other,W-P-h,B-N-g,5,984,link,W,Pawn,Knight
1500-1749,1500-1749,Other,W-P-h,B-P-f,3,984,link,W,Pawn,Pawn
1500-1749,1500-1749,Other,W-P-h,B-P-g,6,984,link,W,Pawn,Pawn
1500-1749,1500-1749,Other,W-P-h,B-P-h,2,984,link,W,Pawn,Pawn
1500-1749,1500-1749,Other,W-P-h,B-Q,10,984,link,W,Pawn,Queen
1500-1749,1500-1749,Other,W-P-h,B-R-a,2,984,link,W,Pawn,Rook
1500-1749,1500-1749,Other,W-P-h,B-R-h,3,984,link,W,Pawn,Rook
1500-1749,1500-1749,Other,W-Q,B-B-c,5,984,link,W,Queen,Bishop
1500-1749,1500-1749,Other,W-Q,B-B-f,4,984,link,W,Queen,Bishop
1500-1749,1500-1749,Other,W-Q,B-K,7,984,link,W,Queen,King
1500-1749,1500-1749,Other,W-Q,B-N-b,2,984,link,W,Queen,Knight
1500-1749,1500-1749,Other,W-Q,B-N-g,1,984,link,W,Queen,Knight
1500-1749,1500-1749,Other,W-Q,B-P-c,1,984,link,W,Queen,Pawn
1500-1749,1500-1749,Other,W-Q,B-P-d,2,984,link,W,Queen,Pawn
1500-1749,1500-1749,Other,W-Q,B-P-e,2,984,link,W,Queen,Pawn
1500-1749,1500-1749,Other,W-Q,B-P-f,3,984,link,W,Queen,Pawn
1500-1749,1500-1749,Other,W-Q,B-Q,33,984,link,W,Queen,Queen
1500-1749,1500-1749,Other,W-Q,B-R-a,5,984,link,W,Queen,Rook
1500-1749,1500-1749,Other,W-Q,B-R-h,7,984,link,W,Queen,Rook
1500-1749,1500-1749,Other,W-R-a,B-B-c,3,984,link,W,Rook,Bishop
1500-1749,1500-1749,Other,W-R-a,B-B-f,10,984,link,W,Rook,Bishop
1500-1749,1500-1749,Other,W-R-a,B-K,4,984,link,W,Rook,King
1500-1749,1500-1749,Other,W-R-a,B-N-b,4,984,link,W,Rook,Knight
1500-1749,1500-1749,Other,W-R-a,B-N-g,3,984,link,W,Rook,Knight
1500-1749,1500-1749,Other,W-R-a,B-P-b,1,984,link,W,Rook,Pawn
1500-1749,1500-1749,Other,W-R-a,B-P-f,1,984,link,W,Rook,Pawn
1500-1749,1500-1749,Other,W-R-a,B-P-g,1,984,link,W,Rook,Pawn
1500-1749,1500-1749,Other,W-R-a,B-Q,7,984,link,W,Rook,Queen
1500-1749,1500-1749,Other,W-R-a,B-R-a,10,984,link,W,Rook,Rook
1500-1749,1500-1749,Other,W-R-a,B-R-h,11,984,link,W,Rook,Rook
1500-1749,1500-1749,Other,W-R-h,B-B-c,8,984,link,W,Rook,Bishop
1500-1749,1500-1749,Other,W-R-h,B-B-f,5,984,link,W,Rook,Bishop
1500-1749,1500-1749,Other,W-R-h,B-K,3,984,link,W,Rook,King
1500-1749,1500-1749,Other,W-R-h,B-N-b,2,984,link,W,Rook,Knight
1500-1749,1500-1749,Other,W-R-h,B-N-g,6,984,link,W,Rook,Knight
1500-1749,1500-1749,Other,W-R-h,B-P-f,2,984,link,W,Rook,Pawn
1500-1749,1500-1749,Other,W-R-h,B-Q,9,984,link,W,Rook,Queen
1500-1749,1500-1749,Other,W-R-h,B-R-a,12,984,link,W,Rook,Rook
1500-1749,1500-1749,Other,W-R-h,B-R-h,12,984,link,W,Rook,Rook
1500-1749,1500-1749,Queen's Gambit,B-B-c,W-B-f,3,984,link,B,Bishop,Bishop
1500-1749,1500-1749,Queen's Gambit,B-B-c,W-N-b,2,984,link,B,Bishop,Knight
1500-1749,1500-1749,Queen's Gambit,B-B-c,W-R-h,1,984,link,B,Bishop,Rook
1500-1749,1500-1749,Queen's Gambit,B-B-f,W-B-c,3,984,link,B,Bishop,Bishop
1500-1749,1500-1749,Queen's Gambit,B-B-f,W-N-b,1,984,link,B,Bishop,Knight
1500-1749,1500-1749,Queen's Gambit,B-B-f,W-N-g,1,984,link,B,Bishop,Knight
1500-1749,1500-1749,Queen's Gambit,B-B-f,W-P-b,1,984,link,B,Bishop,Pawn
1500-1749,1500-1749,Queen's Gambit,B-B-f,W-P-d,1,984,link,B,Bishop,Pawn
1500-1749,1500-1749,Queen's Gambit,B-B-f,W-Q,3,984,link,B,Bishop,Queen
1500-1749,1500-1749,Queen's Gambit,B-N-b,W-B-f,1,984,link,B,Knight,Bishop
1500-1749,1500-1749,Queen's Gambit,B-N-b,W-N-b,2,984,link,B,Knight,Knight
1500-1749,1500-1749,Queen's Gambit,B-N-b,W-N-g,1,984,link,B,Knight,Knight
1500-1749,1500-1749,Queen's Gambit,B-N-b,W-P-a,1,984,link,B,Knight,Pawn
1500-1749,1500-1749,Queen's Gambit,B-N-b,W-P-d,1,984,link,B,Knight,Pawn
1500-1749,1500-1749,Queen's Gambit,B-N-b,W-P-f,1,984,link,B,Knight,Pawn
1500-1749,1500-1749,Queen's Gambit,B-N-g,W-B-c,2,984,link,B,Knight,Bishop
1500-1749,1500-1749,Queen's Gambit,B-N-g,W-B-f,3,984,link,B,Knight,Bishop
1500-1749,1500-1749,Queen's Gambit,B-N-g,W-N-b,1,984,link,B,Knight,Knight
1500-1749,1500-1749,Queen's Gambit,B-N-g,W-P-d,1,984,link,B,Knight,Pawn
1500-1749,1500-1749,Queen's Gambit,B-N-g,W-Q,1,984,link,B,Knight,Queen
1500-1749,1500-1749,Queen's Gambit,B-P-a,W-B-c,1,984,link,B,Pawn,Bishop
1500-1749,1500-1749,Queen's Gambit,B-P-a,W-P-a,1,984,link,B,Pawn,Pawn
1500-1749,1500-1749,Queen's Gambit,B-P-a,W-Q,2,984,link,B,Pawn,Queen
1500-1749,1500-1749,Queen's Gambit,B-P-a,W-R-a,1,984,link,B,Pawn,Rook
1500-1749,1500-1749,Queen's Gambit,B-P-b,W-B-f,1,984,link,B,Pawn,Bishop
1500-1749,1500-1749,Queen's Gambit,B-P-b,W-P-a,1,984,link,B,Pawn,Pawn
1500-1749,1500-1749,Queen's Gambit,B-P-b,W-P-b,1,984,link,B,Pawn,Pawn
1500-1749,1500-1749,Queen's Gambit,B-P-b,W-P-c,1,984,link,B,Pawn,Pawn
1500-1749,1500-1749,Queen's Gambit,B-P-b,W-R-a,1,984,link,B,Pawn,Rook
1500-1749,1500-1749,Queen's Gambit,B-P-c,W-Q,2,984,link,B,Pawn,Queen
1500-1749,1500-1749,Queen's Gambit,B-P-c,W-R-a,1,984,link,B,Pawn,Rook
1500-1749,1500-1749,Queen's Gambit,B-P-c,W-R-h,2,984,link,B,Pawn,Rook
1500-1749,1500-1749,Queen's Gambit,B-P-d,W-B-f,6,984,link,B,Pawn,Bishop
1500-1749,1500-1749,Queen's Gambit,B-P-d,W-N-b,1,984,link,B,Pawn,Knight
1500-1749,1500-1749,Queen's Gambit,B-P-d,W-P-a,1,984,link,B,Pawn,Pawn
1500-1749,1500-1749,Queen's Gambit,B-P-d,W-Q,1,984,link,B,Pawn,Queen
1500-1749,1500-1749,Queen's Gambit,B-P-d,W-R-a,1,984,link,B,Pawn,Rook
1500-1749,1500-1749,Queen's Gambit,B-P-d,W-R-h,1,984,link,B,Pawn,Rook
1500-1749,1500-1749,Queen's Gambit,B-P-e,W-B-f,1,984,link,B,Pawn,Bishop
1500-1749,1500-1749,Queen's Gambit,B-P-e,W-N-b,1,984,link,B,Pawn,Knight
1500-1749,1500-1749,Queen's Gambit,B-P-e,W-N-g,2,984,link,B,Pawn,Knight
1500-1749,1500-1749,Queen's Gambit,B-P-e,W-P-d,4,984,link,B,Pawn,Pawn
1500-1749,1500-1749,Queen's Gambit,B-P-e,W-P-g,1,984,link,B,Pawn,Pawn
1500-1749,1500-1749,Queen's Gambit,B-P-f,W-B-f,1,984,link,B,Pawn,Bishop
1500-1749,1500-1749,Queen's Gambit,B-P-f,W-N-g,2,984,link,B,Pawn,Knight
1500-1749,1500-1749,Queen's Gambit,B-P-f,W-P-e,1,984,link,B,Pawn,Pawn
1500-1749,1500-1749,Queen's Gambit,B-P-f,W-Q,1,984,link,B,Pawn,Queen
1500-1749,1500-1749,Queen's Gambit,B-P-f,W-R-h,2,984,link,B,Pawn,Rook
1500-1749,1500-1749,Queen's Gambit,B-P-g,W-N-g,2,984,link,B,Pawn,Knight
1500-1749,1500-1749,Queen's Gambit,B-P-g,W-P-h,1,984,link,B,Pawn,Pawn
1500-1749,1500-1749,Queen's Gambit,B-P-g,W-R-h,1,984,link,B,Pawn,Rook
1500-1749,1500-1749,Queen's Gambit,B-P-h,W-B-f,1,984,link,B,Pawn,Bishop
1500-1749,1500-1749,Queen's Gambit,B-P-h,W-P-h,1,984,link,B,Pawn,Pawn
1500-1749,1500-1749,Queen's Gambit,B-P-h,W-Q,1,984,link,B,Pawn,Queen
1500-1749,1500-1749,Queen's Gambit,B-P-h,W-R-h,1,984,link,B,Pawn,Rook
1500-1749,1500-1749,Queen's Gambit,B-Q,W-B-c,1,984,link,B,Queen,Bishop
1500-1749,1500-1749,Queen's Gambit,B-Q,W-N-g,2,984,link,B,Queen,Knight
1500-1749,1500-1749,Queen's Gambit,B-Q,W-P-e,1,984,link,B,Queen,Pawn
1500-1749,1500-1749,Queen's Gambit,B-Q,W-P-g,1,984,link,B,Queen,Pawn
1500-1749,1500-1749,Queen's Gambit,B-Q,W-R-a,1,984,link,B,Queen,Rook
1500-1749,1500-1749,Queen's Gambit,B-R-a,W-Q,2,984,link,B,Rook,Queen
1500-1749,1500-1749,Queen's Gambit,B-R-a,W-R-a,1,984,link,B,Rook,Rook
1500-1749,1500-1749,Queen's Gambit,B-R-h,W-N-g,1,984,link,B,Rook,Knight
1500-1749,1500-1749,Queen's Gambit,B-R-h,W-P-a,1,984,link,B,Rook,Pawn
1500-1749,1500-1749,Queen's Gambit,B-R-h,W-P-g,1,984,link,B,Rook,Pawn
1500-1749,1500-1749,Queen's Gambit,B-R-h,W-Q,1,984,link,B,Rook,Queen
1500-1749,1500-1749,Queen's Gambit,B-R-h,W-R-a,1,984,link,B,Rook,Rook
1500-1749,1500-1749,Queen's Gambit,B-R-h,W-R-h,2,984,link,B,Rook,Rook
1500-1749,1500-1749,Queen's Gambit,W-B-c,B-B-f,1,984,link,W,Bishop,Bishop
1500-1749,1500-1749,Queen's Gambit,W-B-c,B-N-b,1,984,link,W,Bishop,Knight
1500-1749,1500-1749,Queen's Gambit,W-B-c,B-P-a,1,984,link,W,Bishop,Pawn
1500-1749,1500-1749,Queen's Gambit,W-B-c,B-P-e,1,984,link,W,Bishop,Pawn
1500-1749,1500-1749,Queen's Gambit,W-B-c,B-Q,2,984,link,W,Bishop,Queen
1500-1749,1500-1749,Queen's Gambit,W-B-c,B-R-a,1,984,link,W,Bishop,Rook
1500-1749,1500-1749,Queen's Gambit,W-B-f,B-B-c,2,984,link,W,Bishop,Bishop
1500-1749,1500-1749,Queen's Gambit,W-B-f,B-P-f,1,984,link,W,Bishop,Pawn
1500-1749,1500-1749,Queen's Gambit,W-B-f,B-Q,2,984,link,W,Bishop,Queen
1500-1749,1500-1749,Queen's Gambit,W-B-f,B-R-a,1,984,link,W,Bishop,Rook
1500-1749,1500-1749,Queen's Gambit,W-N-b,B-B-f,3,984,link,W,Knight,Bishop
1500-1749,1500-1749,Queen's Gambit,W-N-b,B-N-g,3,984,link,W,Knight,Knight
1500-1749,1500-1749,Queen's Gambit,W-N-b,B-P-c,1,984,link,W,Knight,Pawn
1500-1749,1500-1749,Queen's Gambit,W-N-b,B-P-d,1,984,link,W,Knight,Pawn
1500-1749,1500-1749,Queen's Gambit,W-N-b,B-P-f,1,984,link,W,Knight,Pawn
1500-1749,1500-1749,Queen's Gambit,W-N-b,B-Q,1,984,link,W,Knight,Queen
1500-1749,1500-1749,Queen's Gambit,W-N-g,B-B-c,1,984,link,W,Knight,Bishop
1500-1749,1500-1749,Queen's Gambit,W-N-g,B-B-f,1,984,link,W,Knight,Bishop
1500-1749,1500-1749,Queen's Gambit,W-N-g,B-N-b,1,984,link,W,Knight,Knight
1500-1749,1500-1749,Queen's Gambit,W-N-g,B-P-h,1,984,link,W,Knight,Pawn
1500-1749,1500-1749,Queen's Gambit,W-N-g,B-R-h,2,984,link,W,Knight,Rook
1500-1749,1500-1749,Queen's Gambit,W-P-a,B-Q,1,984,link,W,Pawn,Queen
1500-1749,1500-1749,Queen's Gambit,W-P-a,B-R-a,3,984,link,W,Pawn,Rook
1500-1749,1500-1749,Queen's Gambit,W-P-b,B-N-b,1,984,link,W,Pawn,Knight
1500-1749,1500-1749,Queen's Gambit,W-P-b,B-P-a,1,984,link,W,Pawn,Pawn
1500-1749,1500-1749,Queen's Gambit,W-P-b,B-P-d,1,984,link,W,Pawn,Pawn
1500-1749,1500-1749,Queen's Gambit,W-P-b,B-Q,1,984,link,W,Pawn,Queen
1500-1749,1500-1749,Queen's Gambit,W-P-c,B-P-b,1,984,link,W,Pawn,Pawn
1500-1749,1500-1749,Queen's Gambit,W-P-c,B-P-d,7,984,link,W,Pawn,Pawn
1500-1749,1500-1749,Queen's Gambit,W-P-c,B-Q,1,984,link,W,Pawn,Queen
1500-1749,1500-1749,Queen's Gambit,W-P-d,B-B-c,1,984,link,W,Pawn,Bishop
1500-1749,1500-1749,Queen's Gambit,W-P-d,B-B-f,1,984,link,W,Pawn,Bishop
1500-1749,1500-1749,Queen's Gambit,W-P-d,B-N-b,1,984,link,W,Pawn,Knight
1500-1749,1500-1749,Queen's Gambit,W-P-d,B-P-f,1,984,link,W,Pawn,Pawn
1500-1749,1500-1749,Queen's Gambit,W-P-d,B-Q,2,984,link,W,Pawn,Queen
1500-1749,1500-1749,Queen's Gambit,W-P-e,B-N-b,1,984,link,W,Pawn,Knight
1500-1749,1500-1749,Queen's Gambit,W-P-e,B-P-d,3,984,link,W,Pawn,Pawn
1500-1749,1500-1749,Queen's Gambit,W-P-e,B-P-f,2,984,link,W,Pawn,Pawn
1500-1749,1500-1749,Queen's Gambit,W-P-e,B-Q,1,984,link,W,Pawn,Queen
1500-1749,1500-1749,Queen's Gambit,W-P-e,B-R-a,1,984,link,W,Pawn,Rook
1500-1749,1500-1749,Queen's Gambit,W-P-f,B-P-e,1,984,link,W,Pawn,Pawn
1500-1749,1500-1749,Queen's Gambit,W-P-f,B-Q,1,984,link,W,Pawn,Queen
1500-1749,1500-1749,Queen's Gambit,W-P-g,B-N-b,1,984,link,W,Pawn,Knight
1500-1749,1500-1749,Queen's Gambit,W-P-g,B-N-g,1,984,link,W,Pawn,Knight
1500-1749,1500-1749,Queen's Gambit,W-P-g,B-P-h,1,984,link,W,Pawn,Pawn
1500-1749,1500-1749,Queen's Gambit,W-P-h,B-N-g,1,984,link,W,Pawn,Knight
1500-1749,1500-1749,Queen's Gambit,W-P-h,B-P-f,1,984,link,W,Pawn,Pawn
1500-1749,1500-1749,Queen's Gambit,W-P-h,B-P-g,1,984,link,W,Pawn,Pawn
1500-1749,1500-1749,Queen's Gambit,W-Q,B-Q,4,984,link,W,Queen,Queen
1500-1749,1500-1749,Queen's Gambit,W-R-a,B-B-c,1,984,link,W,Rook,Bishop
1500-1749,1500-1749,Queen's Gambit,W-R-a,B-R-a,1,984,link,W,Rook,Rook
1500-1749,1500-1749,Queen's Gambit,W-R-a,B-R-h,2,984,link,W,Rook,Rook
1500-1749,1500-1749,Queen's Gambit,W-R-h,B-Q,1,984,link,W,Rook,Queen
1500-1749,1500-1749,Queen's Pawn Game,B-B-c,W-B-f,2,984,link,B,Bishop,Bishop
1500-1749,1500-1749,Queen's Pawn Game,B-B-c,W-N-g,1,984,link,B,Bishop,Knight
