Site,BlackElo,WhiteElo,Opening,death_position,killed_piece_id,killed_by_piece_id,BlackElo_broad,WhiteElo_broad,Opening_broad
https://lichess.org/866xlo8t,1507,1621,Saragossa Opening,d5,W-P-d,B-B-c,1500-1749,1500-1749,Other
https://lichess.org/866xlo8t,1507,1621,Saragossa Opening,d5,B-B-c,W-Q,1500-1749,1500-1749,Other
https://lichess.org/866xlo8t,1507,1621,Saragossa Opening,c3,W-P-c,B-P-b,1500-1749,1500-1749,Other
https://lichess.org/866xlo8t,1507,1621,Saragossa Opening,c3,B-P-b,W-B-c,1500-1749,1500-1749,Other
https://lichess.org/866xlo8t,1507,1621,Saragossa Opening,c4,W-N-b,B-N-b,1500-1749,1500-1749,Other
https://lichess.org/866xlo8t,1507,1621,Saragossa Opening,c4,B-N-b,W-Q,1500-1749,1500-1749,Other
https://lichess.org/kf4ocdbn,1469,1523,Queen's Pawn Game: Mason Attack,d6,B-B-f,W-B-c,1250-1499,1500-1749,Queen's Pawn Game
https://lichess.org/kf4ocdbn,1469,1523,Queen's Pawn Game: Mason Attack,d6,W-B-c,B-Q,1250-1499,1500-1749,Queen's Pawn Game
https://lichess.org/kf4ocdbn,1469,1523,Queen's Pawn Game: Mason Attack,e5,B-P-e,W-P-d,1250-1499,1500-1749,Queen's Pawn Game
https://lichess.org/kf4ocdbn,1469,1523,Queen's Pawn Game: Mason Attack,e5,W-P-d,B-N-b,1250-1499,1500-1749,Queen's Pawn Game
https://lichess.org/kf4ocdbn,1469,1523,Queen's Pawn Game: Mason Attack,g5,B-P-g,W-N-g,1250-1499,1500-1749,Queen's Pawn Game
https://lichess.org/kf4ocdbn,1469,1523,Queen's Pawn Game: Mason Attack,d3,W-B-f,B-N-b,1250-1499,1500-1749,Queen's Pawn Game
https://lichess.org/kf4ocdbn,1469,1523,Queen's Pawn Game: Mason Attack,d3,B-N-b,W-Q,1250-1499,1500-1749,Queen's Pawn Game
https://lichess.org/kf4ocdbn,1469,1523,Queen's Pawn Game: Mason Attack,b7,B-P-b,W-Q,1250-1499,1500-1749,Queen's Pawn Game
https://lichess.org/kf4ocdbn,1469,1523,Queen's Pawn Game: Mason Attack,c4,W-P-c,B-P-d,1250-1499,1500-1749,Queen's Pawn Game
https://lichess.org/kf4ocdbn,1469,1523,Queen's Pawn Game: Mason Attack,d6,B-Q,W-Q,1250-1499,1500-1749,Queen's Pawn Game
https://lichess.org/kf4ocdbn,1469,1523,Queen's Pawn Game: Mason Attack,d6,W-Q,B-P-c,1250-1499,1500-1749,Queen's Pawn Game
https://lichess.org/kf4ocdbn,1469,1523,Queen's Pawn Game: Mason Attack,c4,B-P-d,W-P-b,1250-1499,1500-1749,Queen's Pawn Game
https://lichess.org/kf4ocdbn,1469,1523,Queen's Pawn Game: Mason Attack,c4,W-P-b,B-P-c,1250-1499,1500-1749,Queen's Pawn Game
https://lichess.org/kf4ocdbn,1469,1523,Queen's Pawn Game: Mason Attack,b8,B-R-a,W-R-a,1250-1499,1500-1749,Queen's Pawn Game
https://lichess.org/kf4ocdbn,1469,1523,Queen's Pawn Game: Mason Attack,c4,B-P-c,W-N-b,1250-1499,1500-1749,Queen's Pawn Game
https://lichess.org/o2cs4fie,1711,1829,Ponziani Opening,d4,W-P-d,B-P-e,1500-1749,1750+,Other
https://lichess.org/o2cs4fie,1711,1829,Ponziani Opening,d4,B-P-e,W-P-c,1500-1749,1750+,Other
https://lichess.org/o2cs4fie,1711,1829,Ponziani Opening,d2,W-B-c,B-B-f,1500-1749,1750+,Other
https://lichess.org/o2cs4fie,1711,1829,Ponziani Opening,d2,B-B-f,W-Q,1500-1749,1750+,Other
https://lichess.org/o2cs4fie,1711,1829,Ponziani Opening,d6,B-P-d,W-P-e,1500-1749,1750+,Other
https://lichess.org/o2cs4fie,1711,1829,Ponziani Opening,d6,W-P-e,B-Q,1500-1749,1750+,Other
https://lichess.org/o2cs4fie,1711,1829,Ponziani Opening,g4,B-B-c,W-Q,1500-1749,1750+,Other
https://lichess.org/o2cs4fie,1711,1829,Ponziani Opening,g4,W-Q,B-Q,1500-1749,1750+,Other
https://lichess.org/o2cs4fie,1711,1829,Ponziani Opening,g4,B-Q,W-N-g,1500-1749,1750+,Other
https://lichess.org/o2cs4fie,1711,1829,Ponziani Opening,b3,W-B-f,B-N-b,1500-1749,1750+,Other
https://lichess.org/o2cs4fie,1711,1829,Ponziani Opening,b3,B-N-b,W-P-a,1500-1749,1750+,Other
https://lichess.org/o2cs4fie,1711,1829,Ponziani Opening,d5,W-P-c,B-P-c,1500-1749,1750+,Other
https://lichess.org/o2cs4fie,1711,1829,Ponziani Opening,d5,B-P-c,W-N-g,1500-1749,1750+,Other
https://lichess.org/o2cs4fie,1711,1829,Ponziani Opening,d5,W-N-g,B-N-g,1500-1749,1750+,Other
https://lichess.org/o2cs4fie,1711,1829,Ponziani Opening,d5,B-N-g,W-R-h,1500-1749,1750+,Other
https://lichess.org/o2cs4fie,1711,1829,Ponziani Opening,e8,B-R-h,W-R-h,1500-1749,1750+,Other
https://lichess.org/o2cs4fie,1711,1829,Ponziani Opening,e8,W-R-h,B-K,1500-1749,1750+,Other
https://lichess.org/7yrxvi7f,1215,1328,King's Pawn Game: McConnell Defense,e5,B-P-e,W-P-d,0-1249,1250-1499,King's Pawn Game
https://lichess.org/7yrxvi7f,1215,1328,King's Pawn Game: McConnell Defense,e5,W-P-d,B-P-d,0-1249,1250-1499,King's Pawn Game
https://lichess.org/75ehy824,1591,1601,"King's Gambit Declined, Queen's Knight Defense",b6,B-B-f,W-N-b,1500-1749,1500-1749,King's Gambit
https://lichess.org/75ehy824,1591,1601,"King's Gambit Declined, Queen's Knight Defense",b6,W-N-b,B-P-a,1500-1749,1500-1749,King's Gambit
https://lichess.org/75ehy824,1591,1601,"King's Gambit Declined, Queen's Knight Defense",e5,B-P-e,W-P-f,1500-1749,1500-1749,King's Gambit
https://lichess.org/75ehy824,1591,1601,"King's Gambit Declined, Queen's Knight Defense",e5,W-P-f,B-N-b,1500-1749,1500-1749,King's Gambit
https://lichess.org/75ehy824,1591,1601,"King's Gambit Declined, Queen's Knight Defense",f3,W-N-g,B-N-b,1500-1749,1500-1749,King's Gambit
https://lichess.org/75ehy824,1591,1601,"King's Gambit Declined, Queen's Knight Defense",f3,B-N-b,W-Q,1500-1749,1500-1749,King's Gambit
https://lichess.org/75ehy824,1591,1601,"King's Gambit Declined, Queen's Knight Defense",e4,W-P-e,B-Q,1500-1749,1500-1749,King's Gambit
https://lichess.org/75ehy824,1591,1601,"King's Gambit Declined, Queen's Knight Defense",e4,B-Q,W-B-f,1500-1749,1500-1749,King's Gambit
https://lichess.org/75ehy824,1591,1601,"King's Gambit Declined, Queen's Knight Defense",d6,B-P-d,W-Q,1500-1749,1500-1749,King's Gambit
https://lichess.org/75ehy824,1591,1601,"King's Gambit Declined, Queen's Knight Defense",f4,B-P-f,W-B-c,1500-1749,1500-1749,King's Gambit
https://lichess.org/75ehy824,1591,1601,"King's Gambit Declined, Queen's Knight Defense",f1,W-R-h,B-R-h,1500-1749,1500-1749,King's Gambit
https://lichess.org/75ehy824,1591,1601,"King's Gambit Declined, Queen's Knight Defense",f1,B-R-h,W-R-a,1500-1749,1500-1749,King's Gambit
https://lichess.org/75ehy824,1591,1601,"King's Gambit Declined, Queen's Knight Defense",f1,W-R-a,B-B-c,1500-1749,1500-1749,King's Gambit
https://lichess.org/75ehy824,1591,1601,"King's Gambit Declined, Queen's Knight Defense",f1,B-B-c,W-K,1500-1749,1500-1749,King's Gambit
https://lichess.org/75ehy824,1591,1601,"King's Gambit Declined, Queen's Knight Defense",e5,W-B-c,B-N-g,1500-1749,1500-1749,King's Gambit
https://lichess.org/75ehy824,1591,1601,"King's Gambit Declined, Queen's Knight Defense",e5,B-N-g,W-Q,1500-1749,1500-1749,King's Gambit
https://lichess.org/75ehy824,1591,1601,"King's Gambit Declined, Queen's Knight Defense",e6,W-B-f,B-R-a,1500-1749,1500-1749,King's Gambit
https://lichess.org/75ehy824,1591,1601,"King's Gambit Declined, Queen's Knight Defense",e6,B-R-a,W-Q,1500-1749,1500-1749,King's Gambit
https://lichess.org/03fa9rg4,1520,1709,King's Pawn Game: Leonardis Variation,e6,B-B-c,W-P-f,1500-1749,1500-1749,King's Pawn Game
https://lichess.org/03fa9rg4,1520,1709,King's Pawn Game: Leonardis Variation,e6,W-P-f,B-Q,1500-1749,1500-1749,King's Pawn Game
https://lichess.org/03fa9rg4,1520,1709,King's Pawn Game: Leonardis Variation,e6,B-Q,W-B-f,1500-1749,1500-1749,King's Pawn Game
https://lichess.org/03fa9rg4,1520,1709,King's Pawn Game: Leonardis Variation,e6,W-B-f,B-P-f,1500-1749,1500-1749,King's Pawn Game
https://lichess.org/03fa9rg4,1520,1709,King's Pawn Game: Leonardis Variation,f6,B-N-g,W-B-c,1500-1749,1500-1749,King's Pawn Game
https://lichess.org/03fa9rg4,1520,1709,King's Pawn Game: Leonardis Variation,f6,W-B-c,B-B-f,1500-1749,1500-1749,King's Pawn Game
https://lichess.org/ainemmv7,1337,1206,King's Pawn Game: Wayward Queen Attack,f7,B-P-f,W-B-f,1250-1499,0-1249,King's Pawn Game
https://lichess.org/ainemmv7,1337,1206,King's Pawn Game: Wayward Queen Attack,g5,W-N-g,B-P-h,1250-1499,0-1249,King's Pawn Game
https://lichess.org/ainemmv7,1337,1206,King's Pawn Game: Wayward Queen Attack,g5,B-P-h,W-B-c,1250-1499,0-1249,King's Pawn Game
https://lichess.org/ainemmv7,1337,1206,King's Pawn Game: Wayward Queen Attack,f3,W-Q,B-N-b,1250-1499,0-1249,King's Pawn Game
https://lichess.org/ainemmv7,1337,1206,King's Pawn Game: Wayward Queen Attack,f3,B-N-b,W-P-g,1250-1499,0-1249,King's Pawn Game
https://lichess.org/ainemmv7,1337,1206,King's Pawn Game: Wayward Queen Attack,d4,W-P-d,B-B-f,1250-1499,0-1249,King's Pawn Game
https://lichess.org/ainemmv7,1337,1206,King's Pawn Game: Wayward Queen Attack,c3,W-N-b,B-B-f,1250-1499,0-1249,King's Pawn Game
https://lichess.org/ainemmv7,1337,1206,King's Pawn Game: Wayward Queen Attack,c3,B-B-f,W-P-b,1250-1499,0-1249,King's Pawn Game
https://lichess.org/ainemmv7,1337,1206,King's Pawn Game: Wayward Queen Attack,c3,W-P-b,B-Q,1250-1499,0-1249,King's Pawn Game
https://lichess.org/ainemmv7,1337,1206,King's Pawn Game: Wayward Queen Attack,e4,W-P-e,B-N-g,1250-1499,0-1249,King's Pawn Game
https://lichess.org/ainemmv7,1337,1206,King's Pawn Game: Wayward Queen Attack,g5,W-B-c,B-N-g,1250-1499,0-1249,King's Pawn Game
https://lichess.org/ainemmv7,1337,1206,King's Pawn Game: Wayward Queen Attack,e5,B-P-e,W-R-a,1250-1499,0-1249,King's Pawn Game
https://lichess.org/ainemmv7,1337,1206,King's Pawn Game: Wayward Queen Attack,f2,W-P-f,B-N-g,1250-1499,0-1249,King's Pawn Game
https://lichess.org/ainemmv7,1337,1206,King's Pawn Game: Wayward Queen Attack,f2,B-N-g,W-R-h,1250-1499,0-1249,King's Pawn Game
https://lichess.org/ainemmv7,1337,1206,King's Pawn Game: Wayward Queen Attack,g6,B-P-g,W-R-a,1250-1499,0-1249,King's Pawn Game
https://lichess.org/so3sqz3z,1641,1580,Benoni Defense: Benoni Gambit Accepted,c5,B-P-c,W-P-d,1500-1749,1500-1749,Other
https://lichess.org/so3sqz3z,1641,1580,Benoni Defense: Benoni Gambit Accepted,f4,W-P-f,B-P-e,1500-1749,1500-1749,Other
https://lichess.org/so3sqz3z,1641,1580,Benoni Defense: Benoni Gambit Accepted,f4,B-P-e,W-B-c,1500-1749,1500-1749,Other
https://lichess.org/so3sqz3z,1641,1580,Benoni Defense: Benoni Gambit Accepted,c5,W-P-d,B-B-f,1500-1749,1500-1749,Other
https://lichess.org/so3sqz3z,1641,1580,Benoni Defense: Benoni Gambit Accepted,f5,B-P-f,W-Q,1500-1749,1500-1749,Other
https://lichess.org/so3sqz3z,1641,1580,Benoni Defense: Benoni Gambit Accepted,e4,B-N-g,W-Q,1500-1749,1500-1749,Other
https://lichess.org/so3sqz3z,1641,1580,Benoni Defense: Benoni Gambit Accepted,e7,B-B-f,W-B-c,1500-1749,1500-1749,Other
https://lichess.org/so3sqz3z,1641,1580,Benoni Defense: Benoni Gambit Accepted,e7,W-B-c,B-N-b,1500-1749,1500-1749,Other
https://lichess.org/so3sqz3z,1641,1580,Benoni Defense: Benoni Gambit Accepted,f5,B-Q,W-Q,1500-1749,1500-1749,Other
https://lichess.org/so3sqz3z,1641,1580,Benoni Defense: Benoni Gambit Accepted,f5,W-Q,B-N-b,1500-1749,1500-1749,Other
https://lichess.org/so3sqz3z,1641,1580,Benoni Defense: Benoni Gambit Accepted,e3,W-P-e,B-N-b,1500-1749,1500-1749,Other
https://lichess.org/so3sqz3z,1641,1580,Benoni Defense: Benoni Gambit Accepted,c2,W-P-c,B-N-b,1500-1749,1500-1749,Other
https://lichess.org/so3sqz3z,1641,1580,Benoni Defense: Benoni Gambit Accepted,h7,B-P-h,W-N-g,1500-1749,1500-1749,Other
https://lichess.org/so3sqz3z,1641,1580,Benoni Defense: Benoni Gambit Accepted,h7,W-N-g,B-R-h,1500-1749,1500-1749,Other
https://lichess.org/so3sqz3z,1641,1580,Benoni Defense: Benoni Gambit Accepted,a1,W-R-a,B-N-b,1500-1749,1500-1749,Other
https://lichess.org/so3sqz3z,1641,1580,Benoni Defense: Benoni Gambit Accepted,c1,W-R-h,B-N-b,1500-1749,1500-1749,Other
https://lichess.org/so3sqz3z,1641,1580,Benoni Defense: Benoni Gambit Accepted,a8,B-R-a,W-N-b,1500-1749,1500-1749,Other
https://lichess.org/so3sqz3z,1641,1580,Benoni Defense: Benoni Gambit Accepted,a2,W-P-a,B-N-b,1500-1749,1500-1749,Other
https://lichess.org/so3sqz3z,1641,1580,Benoni Defense: Benoni Gambit Accepted,f7,W-B-f,B-R-h,1500-1749,1500-1749,Other
https://lichess.org/so3sqz3z,1641,1580,Benoni Defense: Benoni Gambit Accepted,b6,B-P-b,W-N-b,1500-1749,1500-1749,Other
https://lichess.org/so3sqz3z,1641,1580,Benoni Defense: Benoni Gambit Accepted,b6,W-N-b,B-P-a,1500-1749,1500-1749,Other
https://lichess.org/so3sqz3z,1641,1580,Benoni Defense: Benoni Gambit Accepted,h5,W-P-h,B-N-b,1500-1749,1500-1749,Other
https://lichess.org/yke7uhwv,1373,1659,Rat Defense: Small Center Defense,e5,B-P-e,W-P-f,1250-1499,1500-1749,Other
https://lichess.org/yke7uhwv,1373,1659,Rat Defense: Small Center Defense,e5,W-P-f,B-P-d,1250-1499,1500-1749,Other
https://lichess.org/yke7uhwv,1373,1659,Rat Defense: Small Center Defense,g5,B-P-g,W-B-c,1250-1499,1500-1749,Other
https://lichess.org/yke7uhwv,1373,1659,Rat Defense: Small Center Defense,e5,B-P-d,W-N-g,1250-1499,1500-1749,Other
https://lichess.org/yke7uhwv,1373,1659,Rat Defense: Small Center Defense,e5,W-N-g,B-P-f,1250-1499,1500-1749,Other
https://lichess.org/yke7uhwv,1373,1659,Rat Defense: Small Center Defense,f8,B-B-f,W-Q,1250-1499,1500-1749,Other
https://lichess.org/yke7uhwv,1373,1659,Rat Defense: Small Center Defense,e7,B-N-g,W-Q,1250-1499,1500-1749,Other
https://lichess.org/vlup3m6l,1514,1558,Mieses Opening: Reversed Rat,h5,W-P-h,B-N-g,1500-1749,1500-1749,Other
https://lichess.org/vlup3m6l,1514,1558,Mieses Opening: Reversed Rat,e2,W-N-g,B-N-g,1500-1749,1500-1749,Other
https://lichess.org/vlup3m6l,1514,1558,Mieses Opening: Reversed Rat,e2,B-N-g,W-Q,1500-1749,1500-1749,Other
https://lichess.org/vlup3m6l,1514,1558,Mieses Opening: Reversed Rat,f4,W-P-f,B-P-e,1500-1749,1500-1749,Other
https://lichess.org/vlup3m6l,1514,1558,Mieses Opening: Reversed Rat,g7,B-P-g,W-B-c,1500-1749,1500-1749,Other
https://lichess.org/vlup3m6l,1514,1558,Mieses Opening: Reversed Rat,a1,W-R-a,B-Q,1500-1749,1500-1749,Other
https://lichess.org/200dku7m,1836,1701,Bishop's Opening: Berlin Defense,g7,B-P-g,W-N-b,1750+,1500-1749,Other
https://lichess.org/200dku7m,1836,1701,Bishop's Opening: Berlin Defense,f7,B-P-f,W-B-f,1750+,1500-1749,Other
https://lichess.org/200dku7m,1836,1701,Bishop's Opening: Berlin Defense,g7,W-N-b,B-K,1750+,1500-1749,Other
https://lichess.org/200dku7m,1836,1701,Bishop's Opening: Berlin Defense,c8,B-B-c,W-B-f,1750+,1500-1749,Other
https://lichess.org/200dku7m,1836,1701,Bishop's Opening: Berlin Defense,c8,W-B-f,B-R-a,1750+,1500-1749,Other
https://lichess.org/5ogzk7p4,1514,1558,Saragossa Opening,g6,B-Q,W-Q,1500-1749,1500-1749,Other
https://lichess.org/5ogzk7p4,1514,1558,Saragossa Opening,g6,W-Q,B-P-f,1500-1749,1500-1749,Other
https://lichess.org/5ogzk7p4,1514,1558,Saragossa Opening,f4,W-P-f,B-P-e,1500-1749,1500-1749,Other
https://lichess.org/5ogzk7p4,1514,1558,Saragossa Opening,f4,B-P-e,W-P-e,1500-1749,1500-1749,Other
https://lichess.org/5ogzk7p4,1514,1558,Saragossa Opening,f4,W-P-e,B-B-f,1500-1749,1500-1749,Other
https://lichess.org/5ogzk7p4,1514,1558,Saragossa Opening,f4,B-B-f,W-P-g,1500-1749,1500-1749,Other
https://lichess.org/5ogzk7p4,1514,1558,Saragossa Opening,f4,W-P-g,B-R-h,1500-1749,1500-1749,Other
https://lichess.org/5ogzk7p4,1514,1558,Saragossa Opening,f4,B-R-h,W-N-g,1500-1749,1500-1749,Other
https://lichess.org/5ogzk7p4,1514,1558,Saragossa Opening,d1,W-R-a,B-B-c,1500-1749,1500-1749,Other
https://lichess.org/5ogzk7p4,1514,1558,Saragossa Opening,d1,B-B-c,W-R-h,1500-1749,1500-1749,Other
https://lichess.org/323xsy2k,1483,1500,Sicilian Defense: Franco-Sicilian Variation,d5,W-P-d,B-P-e,1250-1499,1500-1749,Sicilian Defense
https://lichess.org/323xsy2k,1483,1500,Sicilian Defense: Franco-Sicilian Variation,d5,B-P-e,W-P-e,1250-1499,1500-1749,Sicilian Defense
https://lichess.org/323xsy2k,1483,1500,Sicilian Defense: Franco-Sicilian Variation,d4,B-N-b,W-N-g,1250-1499,1500-1749,Sicilian Defense
https://lichess.org/323xsy2k,1483,1500,Sicilian Defense: Franco-Sicilian Variation,d4,W-N-g,B-P-c,1250-1499,1500-1749,Sicilian Defense
https://lichess.org/323xsy2k,1483,1500,Sicilian Defense: Franco-Sicilian Variation,e7,B-Q,W-Q,1250-1499,1500-1749,Sicilian Defense
https://lichess.org/323xsy2k,1483,1500,Sicilian Defense: Franco-Sicilian Variation,e7,W-Q,B-B-f,1250-1499,1500-1749,Sicilian Defense
https://lichess.org/323xsy2k,1483,1500,Sicilian Defense: Franco-Sicilian Variation,c3,W-P-c,B-P-c,1250-1499,1500-1749,Sicilian Defense
https://lichess.org/323xsy2k,1483,1500,Sicilian Defense: Franco-Sicilian Variation,c3,B-P-c,W-P-b,1250-1499,1500-1749,Sicilian Defense
https://lichess.org/323xsy2k,1483,1500,Sicilian Defense: Franco-Sicilian Variation,c5,B-B-f,W-B-c,1250-1499,1500-1749,Sicilian Defense
https://lichess.org/323xsy2k,1483,1500,Sicilian Defense: Franco-Sicilian Variation,c5,W-B-c,B-P-d,1250-1499,1500-1749,Sicilian Defense
https://lichess.org/323xsy2k,1483,1500,Sicilian Defense: Franco-Sicilian Variation,b5,B-P-b,W-P-b,1250-1499,1500-1749,Sicilian Defense
https://lichess.org/323xsy2k,1483,1500,Sicilian Defense: Franco-Sicilian Variation,b5,W-P-b,B-B-c,1250-1499,1500-1749,Sicilian Defense
https://lichess.org/323xsy2k,1483,1500,Sicilian Defense: Franco-Sicilian Variation,b5,B-B-c,W-B-f,1250-1499,1500-1749,Sicilian Defense
https://lichess.org/323xsy2k,1483,1500,Sicilian Defense: Franco-Sicilian Variation,b5,W-B-f,B-R-a,1250-1499,1500-1749,Sicilian Defense
https://lichess.org/323xsy2k,1483,1500,Sicilian Defense: Franco-Sicilian Variation,d5,W-R-h,B-N-g,1250-1499,1500-1749,Sicilian Defense
https://lichess.org/323xsy2k,1483,1500,Sicilian Defense: Franco-Sicilian Variation,d7,W-P-e,B-R-h,1250-1499,1500-1749,Sicilian Defense
https://lichess.org/323xsy2k,1483,1500,Sicilian Defense: Franco-Sicilian Variation,a4,W-P-a,B-R-a,1250-1499,1500-1749,Sicilian Defense
https://lichess.org/323xsy2k,1483,1500,Sicilian Defense: Franco-Sicilian Variation,f4,W-N-b,B-R-a,1250-1499,1500-1749,Sicilian Defense
https://lichess.org/323xsy2k,1483,1500,Sicilian Defense: Franco-Sicilian Variation,f5,W-P-f,B-N-g,1250-1499,1500-1749,Sicilian Defense
https://lichess.org/323xsy2k,1483,1500,Sicilian Defense: Franco-Sicilian Variation,d2,W-R-a,B-P-d,1250-1499,1500-1749,Sicilian Defense
https://lichess.org/0bhlqqje,1406,1369,French Defense: King's Indian Attack,b7,B-N-b,W-P-a,1250-1499,1250-1499,French Defense
https://lichess.org/0bhlqqje,1406,1369,French Defense: King's Indian Attack,b7,W-P-a,B-B-c,1250-1499,1250-1499,French Defense
https://lichess.org/0bhlqqje,1406,1369,French Defense: King's Indian Attack,b7,B-B-c,W-B-f,1250-1499,1250-1499,French Defense
https://lichess.org/0bhlqqje,1406,1369,French Defense: King's Indian Attack,b7,W-B-f,B-R-a,1250-1499,1250-1499,French Defense
https://lichess.org/0bhlqqje,1406,1369,French Defense: King's Indian Attack,d4,W-P-d,B-R-a,1250-1499,1250-1499,French Defense
https://lichess.org/0bhlqqje,1406,1369,French Defense: King's Indian Attack,b3,B-P-b,W-N-b,1250-1499,1250-1499,French Defense
https://lichess.org/0bhlqqje,1406,1369,French Defense: King's Indian Attack,c5,W-P-c,B-B-f,1250-1499,1250-1499,French Defense
https://lichess.org/0bhlqqje,1406,1369,French Defense: King's Indian Attack,c1,W-B-c,B-R-a,1250-1499,1250-1499,French Defense
https://lichess.org/0bhlqqje,1406,1369,French Defense: King's Indian Attack,d6,W-N-b,B-P-c,1250-1499,1250-1499,French Defense
https://lichess.org/0bhlqqje,1406,1369,French Defense: King's Indian Attack,f2,W-P-f,B-R-a,1250-1499,1250-1499,French Defense
https://lichess.org/0bhlqqje,1406,1369,French Defense: King's Indian Attack,h8,B-R-h,W-R-a,1250-1499,1250-1499,French Defense
https://lichess.org/g57v4fyf,1516,1669,"King's Gambit Accepted, MacLeod Defense",f4,W-P-f,B-P-e,1500-1749,1500-1749,King's Gambit
https://lichess.org/g57v4fyf,1516,1669,"King's Gambit Accepted, MacLeod Defense",f4,B-P-e,W-B-c,1500-1749,1500-1749,King's Gambit
https://lichess.org/g57v4fyf,1516,1669,"King's Gambit Accepted, MacLeod Defense",b6,B-P-b,W-P-a,1500-1749,1500-1749,King's Gambit
https://lichess.org/g57v4fyf,1516,1669,"King's Gambit Accepted, MacLeod Defense",b6,W-P-a,B-P-a,1500-1749,1500-1749,King's Gambit
https://lichess.org/g57v4fyf,1516,1669,"King's Gambit Accepted, MacLeod Defense",b7,B-B-c,W-B-f,1500-1749,1500-1749,King's Gambit
https://lichess.org/g57v4fyf,1516,1669,"King's Gambit Accepted, MacLeod Defense",b7,W-B-f,B-K,1500-1749,1500-1749,King's Gambit
https://lichess.org/3etegtk4,1505,1596,Nimzo-Larsen Attack: Modern Variation #3,a6,B-P-a,W-P-b,1500-1749,1500-1749,Other
https://lichess.org/3etegtk4,1505,1596,Nimzo-Larsen Attack: Modern Variation #3,a6,W-P-b,B-N-b,1500-1749,1500-1749,Other
https://lichess.org/3etegtk4,1505,1596,Nimzo-Larsen Attack: Modern Variation #3,b2,W-B-c,B-R-a,1500-1749,1500-1749,Other
https://lichess.org/3etegtk4,1505,1596,Nimzo-Larsen Attack: Modern Variation #3,b3,B-N-b,W-N-b,1500-1749,1500-1749,Other
https://lichess.org/3etegtk4,1505,1596,Nimzo-Larsen Attack: Modern Variation #3,b3,W-N-b,B-R-a,1500-1749,1500-1749,Other
https://lichess.org/3etegtk4,1505,1596,Nimzo-Larsen Attack: Modern Variation #3,a4,W-P-a,B-B-c,1500-1749,1500-1749,Other
https://lichess.org/3etegtk4,1505,1596,Nimzo-Larsen Attack: Modern Variation #3,a4,B-B-c,W-Q,1500-1749,1500-1749,Other
https://lichess.org/3etegtk4,1505,1596,Nimzo-Larsen Attack: Modern Variation #3,c5,W-P-c,B-P-d,1500-1749,1500-1749,Other
https://lichess.org/3etegtk4,1505,1596,Nimzo-Larsen Attack: Modern Variation #3,f5,B-P-f,W-P-e,1500-1749,1500-1749,Other
https://lichess.org/yqkdfs3d,1720,1822,Paleface Attack,d5,B-P-d,W-P-c,1500-1749,1750+,Other
https://lichess.org/yqkdfs3d,1720,1822,Paleface Attack,d5,W-P-c,B-P-e,1500-1749,1750+,Other
https://lichess.org/yqkdfs3d,1720,1822,Paleface Attack,e4,W-P-e,B-P-e,1500-1749,1750+,Other
https://lichess.org/yqkdfs3d,1720,1822,Paleface Attack,e4,B-P-e,W-P-f,1500-1749,1750+,Other
https://lichess.org/yqkdfs3d,1720,1822,Paleface Attack,d5,B-N-g,W-B-f,1500-1749,1750+,Other
https://lichess.org/yqkdfs3d,1720,1822,Paleface Attack,d5,W-B-f,B-P-c,1500-1749,1750+,Other
https://lichess.org/yqkdfs3d,1720,1822,Paleface Attack,f3,W-N-g,B-B-c,1500-1749,1750+,Other
https://lichess.org/yqkdfs3d,1720,1822,Paleface Attack,f3,B-B-c,W-R-h,1500-1749,1750+,Other
https://lichess.org/yqkdfs3d,1720,1822,Paleface Attack,d5,B-P-c,W-Q,1500-1749,1750+,Other
https://lichess.org/yqkdfs3d,1720,1822,Paleface Attack,d4,W-P-d,B-N-b,1500-1749,1750+,Other
https://lichess.org/yqkdfs3d,1720,1822,Paleface Attack,d5,W-Q,B-Q,1500-1749,1750+,Other
https://lichess.org/yqkdfs3d,1720,1822,Paleface Attack,d5,B-Q,W-N-b,1500-1749,1750+,Other
https://lichess.org/yqkdfs3d,1720,1822,Paleface Attack,e3,W-B-c,B-B-f,1500-1749,1750+,Other
https://lichess.org/yqkdfs3d,1720,1822,Paleface Attack,e3,B-B-f,W-K,1500-1749,1750+,Other
https://lichess.org/yqkdfs3d,1720,1822,Paleface Attack,e2,B-N-b,W-K,1500-1749,1750+,Other
https://lichess.org/yqkdfs3d,1720,1822,Paleface Attack,e5,W-P-f,B-R-h,1500-1749,1750+,Other
https://lichess.org/yqkdfs3d,1720,1822,Paleface Attack,e5,B-R-h,W-R-a,1500-1749,1750+,Other
https://lichess.org/yqkdfs3d,1720,1822,Paleface Attack,e5,W-R-a,B-R-a,1500-1749,1750+,Other
https://lichess.org/9n754hvw,1784,1439,Mieses Opening,c5,B-P-c,W-P-d,1750+,1250-1499,Other
https://lichess.org/9n754hvw,1784,1439,Mieses Opening,c5,W-P-d,B-B-f,1750+,1250-1499,Other
https://lichess.org/9n754hvw,1784,1439,Mieses Opening,c6,B-N-b,W-B-f,1750+,1250-1499,Other
https://lichess.org/9n754hvw,1784,1439,Mieses Opening,c6,W-B-f,B-P-b,1750+,1250-1499,Other
https://lichess.org/9n754hvw,1784,1439,Mieses Opening,d4,B-P-d,W-P-e,1750+,1250-1499,Other
https://lichess.org/9n754hvw,1784,1439,Mieses Opening,d4,W-P-e,B-P-b,1750+,1250-1499,Other
